YYYY;MM;DD;fsca_full_watershed
2000;2;24;64.386
2000;2;25;64.514
2000;2;26;65.173
2000;2;27;65.709
2000;2;28;65.406
2000;2;29;65.542
2000;3;1;66.612
2000;3;2;66.676
2000;3;3;69.358
2000;3;4;69.642
2000;3;5;70.522
2000;3;6;71.612
2000;3;7;71.627
2000;3;8;73.214
2000;3;9;73.039
2000;3;10;73.269
2000;3;11;72.534
2000;3;12;73.225
2000;3;13;72.511
2000;3;14;69.133
2000;3;15;68.971
2000;3;16;65.356
2000;3;17;65.244
2000;3;18;65.297
2000;3;19;65.58
2000;3;20;65.574
2000;3;21;65.677
2000;3;22;65.436
2000;3;23;66.796
2000;3;24;70.196
2000;3;25;70.561
2000;3;26;73.072
2000;3;27;76.829
2000;3;28;76.044
2000;3;29;76.297
2000;3;30;76.194
2000;3;31;76.075
2000;4;1;76.934
2000;4;2;75.861
2000;4;3;76.784
2000;4;4;76.208
2000;4;5;75.658
2000;4;6;74.903
2000;4;7;76.466
2000;4;8;
2000;4;9;78.084
2000;4;10;77.298
2000;4;11;78.076
2000;4;12;79.139
2000;4;13;79.8
2000;4;14;80.027
2000;4;15;80.206
2000;4;16;80.247
2000;4;17;80.248
2000;4;18;80.545
2000;4;19;80.317
2000;4;20;80.191
2000;4;21;80.194
2000;4;22;79.992
2000;4;23;80.247
2000;4;24;79.976
2000;4;25;80.009
2000;4;26;79.999
2000;4;27;79.872
2000;4;28;80.113
2000;4;29;79.359
2000;4;30;72.585
2000;5;1;72.061
2000;5;2;71.102
2000;5;3;71.081
2000;5;4;70.497
2000;5;5;61.736
2000;5;6;60.261
2000;5;7;59.323
2000;5;8;59.115
2000;5;9;58.562
2000;5;10;58.213
2000;5;11;58.078
2000;5;12;58.116
2000;5;13;57.508
2000;5;14;52.535
2000;5;15;50.464
2000;5;16;49.864
2000;5;17;49.672
2000;5;18;48.966
2000;5;19;47.762
2000;5;20;46.202
2000;5;21;46.345
2000;5;22;45.082
2000;5;23;44.89
2000;5;24;44.663
2000;5;25;43.46
2000;5;26;40.751
2000;5;27;38.676
2000;5;28;38.054
2000;5;29;38.111
2000;5;30;37.984
2000;5;31;36.335
2000;6;1;35.588
2000;6;2;34.091
2000;6;3;34.181
2000;6;4;34.441
2000;6;5;33.124
2000;6;6;33.143
2000;6;7;31.486
2000;6;8;31.106
2000;6;9;31.242
2000;6;10;30.597
2000;6;11;30.376
2000;6;12;30.082
2000;6;13;30.117
2000;6;14;29.047
2000;6;15;28.527
2000;6;16;27.565
2000;6;17;26.627
2000;6;18;26.336
2000;6;19;26.159
2000;6;20;25.839
2000;6;21;25.848
2000;6;22;25.713
2000;6;23;25.42
2000;6;24;25.457
2000;6;25;24.797
2000;6;26;24.396
2000;6;27;23.65
2000;6;28;22.957
2000;6;29;22.62
2000;6;30;22.358
2000;7;1;22.022
2000;7;2;21.711
2000;7;3;21.501
2000;7;4;21.643
2000;7;5;21.481
2000;7;6;21.268
2000;7;7;20.869
2000;7;8;20.76
2000;7;9;21.051
2000;7;10;20.909
2000;7;11;20.777
2000;7;12;20.803
2000;7;13;20.854
2000;7;14;20.796
2000;7;15;20.274
2000;7;16;19.939
2000;7;17;19.992
2000;7;18;20.087
2000;7;19;20.202
2000;7;20;18.719
2000;7;21;19.12
2000;7;22;19.149
