YYYY;MM;DD;fsca_full_watershed
2000;2;24;63.569
2000;2;25;66.478
2000;2;26;66.282
2000;2;27;67.383
2000;2;28;67.117
2000;2;29;74.228
2000;3;1;73.984
2000;3;2;74.39
2000;3;3;71.919
2000;3;4;72.103
2000;3;5;76.408
2000;3;6;73.384
2000;3;7;73.661
2000;3;8;74.608
2000;3;9;76.807
2000;3;10;76.549
2000;3;11;73.179
2000;3;12;71.359
2000;3;13;72.689
2000;3;14;74.043
2000;3;15;75.038
2000;3;16;76.634
2000;3;17;75.353
2000;3;18;76.422
2000;3;19;75.324
2000;3;20;76.563
2000;3;21;76.211
2000;3;22;73.78
2000;3;23;79.658
2000;3;24;80.337
2000;3;25;80.479
2000;3;26;77.503
2000;3;27;80.0
2000;3;28;87.478
2000;3;29;83.84
2000;3;30;84.135
2000;3;31;84.051
2000;4;1;88.331
2000;4;2;89.833
2000;4;3;88.543
2000;4;4;89.33
2000;4;5;88.492
2000;4;6;88.654
2000;4;7;88.992
2000;4;8;
2000;4;9;89.224
2000;4;10;85.191
2000;4;11;77.149
2000;4;12;76.742
2000;4;13;68.91
2000;4;14;68.964
2000;4;15;68.519
2000;4;16;69.747
2000;4;17;68.866
2000;4;18;69.103
2000;4;19;68.979
2000;4;20;68.978
2000;4;21;69.176
2000;4;22;68.409
2000;4;23;68.491
2000;4;24;68.085
2000;4;25;77.404
2000;4;26;77.586
2000;4;27;77.175
2000;4;28;87.168
2000;4;29;87.59
2000;4;30;87.693
2000;5;1;81.548
2000;5;2;81.203
2000;5;3;75.785
2000;5;4;73.97
2000;5;5;73.88
2000;5;6;66.259
2000;5;7;59.457
2000;5;8;58.168
2000;5;9;56.07
2000;5;10;56.008
2000;5;11;54.75
2000;5;12;49.398
2000;5;13;46.453
2000;5;14;43.026
2000;5;15;35.492
2000;5;16;35.576
2000;5;17;23.449
2000;5;18;13.493
2000;5;19;10.429
2000;5;20;7.947
2000;5;21;6.448
2000;5;22;6.325
2000;5;23;6.393
2000;5;24;6.303
2000;5;25;4.937
2000;5;26;3.257
2000;5;27;3.307
2000;5;28;3.079
2000;5;29;2.186
2000;5;30;1.295
2000;5;31;0.731
2000;6;1;0.666
2000;6;2;0.803
2000;6;3;0.805
2000;6;4;0.687
2000;6;5;0.603
2000;6;6;0.573
2000;6;7;0.572
2000;6;8;0.488
2000;6;9;0.492
2000;6;10;0.409
2000;6;11;0.374
2000;6;12;0.431
2000;6;13;1.118
2000;6;14;2.385
2000;6;15;0.002
2000;6;16;0.009
2000;6;17;0.005
2000;6;18;0.227
2000;6;19;0.001
2000;6;20;0.0
2000;6;21;0.0
2000;6;22;0.0
2000;6;23;0.0
2000;6;24;0.0
2000;6;25;0.0
2000;6;26;0.0
2000;6;27;0.0
2000;6;28;0.0
2000;6;29;0.0
2000;6;30;0.0
2000;7;1;0.0
2000;7;2;0.0
2000;7;3;0.0
2000;7;4;0.0
2000;7;5;0.0
2000;7;6;0.0
2000;7;7;0.0
2000;7;8;0.091
2000;7;9;0.186
2000;7;10;0.192
2000;7;11;0.374
2000;7;12;0.371
2000;7;13;0.102
2000;7;14;0.0
2000;7;15;0.0
2000;7;16;0.0
2000;7;17;0.001
2000;7;18;0.0
2000;7;19;0.0
2000;7;20;0.0
2000;7;21;0.0
2000;7;22;0.0
2000;7;23;0.0
2000;7;24;0.0
2000;7;25;0.0
2000;7;26;0.0
2000;7;27;0.0
2000;7;28;0.0
2000;7;29;0.0
2000;7;30;0.0
2000;7;31;0.0
2000;8;1;0.0
2000;8;2;0.0
2000;8;3;0.0
2000;8;4;0.0
2000;8;5;0.0
2000;8;6;
2000;8;7;
2000;8;8;
2000;8;9;
2000;8;10;
2000;8;11;
2000;8;12;
2000;8;13;
2000;8;14;
2000;8;15;
2000;8;16;
2000;8;17;
2000;8;18;0.005
2000;8;19;0.001
2000;8;20;0.0
2000;8;21;0.0
2000;8;22;0.0
2000;8;23;0.0
2000;8;24;0.0
2000;8;25;0.0
2000;8;26;0.0
2000;8;27;0.0
2000;8;28;0.0
2000;8;29;0.0
2000;8;30;0.0
2000;8;31;0.0
2000;9;1;0.0
2000;9;2;0.0
2000;9;3;0.0
2000;9;4;0.088
2000;9;5;0.071
2000;9;6;0.07
2000;9;7;0.073
2000;9;8;0.071
2000;9;9;0.102
2000;9;10;0.068
2000;9;11;0.073
2000;9;12;0.074
2000;9;13;0.075
2000;9;14;0.074
2000;9;15;0.001
2000;9;16;0.007
2000;9;17;0.023
2000;9;18;0.0
2000;9;19;0.0
2000;9;20;0.001
2000;9;21;0.143
2000;9;22;0.471
2000;9;23;0.383
2000;9;24;0.256
2000;9;25;0.063
2000;9;26;0.059
2000;9;27;0.059
2000;9;28;0.008
2000;9;29;7.802
2000;9;30;35.418
2000;10;1;9.297
2000;10;2;3.452
2000;10;3;2.783
2000;10;4;3.889
