YYYY;MM;DD;fsca_full_watershed
2000;2;24;78.154
2000;2;25;78.154
2000;2;26;78.15
2000;2;27;78.137
2000;2;28;78.128
2000;2;29;78.154
2000;3;1;76.427
2000;3;2;73.99
2000;3;3;76.142
2000;3;4;76.115
2000;3;5;76.26
2000;3;6;71.731
2000;3;7;69.96
2000;3;8;70.868
2000;3;9;71.121
2000;3;10;73.381
2000;3;11;69.308
2000;3;12;70.728
2000;3;13;70.546
2000;3;14;70.076
2000;3;15;69.271
2000;3;16;68.636
2000;3;17;60.337
2000;3;18;60.734
2000;3;19;60.213
2000;3;20;60.761
2000;3;21;60.374
2000;3;22;60.512
2000;3;23;60.336
2000;3;24;59.966
2000;3;25;60.144
2000;3;26;38.922
2000;3;27;10.683
2000;3;28;11.479
2000;3;29;10.056
2000;3;30;11.259
2000;3;31;11.682
2000;4;1;10.707
2000;4;2;11.572
2000;4;3;9.989
2000;4;4;10.668
2000;4;5;12.221
2000;4;6;6.029
2000;4;7;2.692
2000;4;8;
2000;4;9;0.682
2000;4;10;0.0
2000;4;11;0.0
2000;4;12;0.0
2000;4;13;0.0
2000;4;14;0.0
2000;4;15;0.0
2000;4;16;0.0
2000;4;17;0.0
2000;4;18;0.0
2000;4;19;0.0
2000;4;20;0.0
2000;4;21;0.0
2000;4;22;0.0
2000;4;23;0.0
2000;4;24;0.0
2000;4;25;0.0
2000;4;26;0.0
2000;4;27;0.0
2000;4;28;0.0
2000;4;29;0.204
2000;4;30;26.381
2000;5;1;22.401
2000;5;2;25.543
2000;5;3;20.467
2000;5;4;22.79
2000;5;5;27.55
2000;5;6;19.724
2000;5;7;3.639
2000;5;8;0.072
2000;5;9;0.008
2000;5;10;0.099
2000;5;11;0.012
2000;5;12;0.004
2000;5;13;0.013
2000;5;14;0.001
2000;5;15;0.023
2000;5;16;0.0
2000;5;17;0.0
2000;5;18;0.0
2000;5;19;0.0
2000;5;20;0.0
2000;5;21;0.0
2000;5;22;0.0
2000;5;23;0.0
2000;5;24;0.0
2000;5;25;0.0
2000;5;26;0.0
2000;5;27;0.0
2000;5;28;0.0
2000;5;29;0.0
2000;5;30;0.0
2000;5;31;0.0
2000;6;1;0.0
2000;6;2;0.0
2000;6;3;0.0
2000;6;4;0.0
2000;6;5;0.0
2000;6;6;0.001
2000;6;7;0.002
2000;6;8;0.716
2000;6;9;0.148
2000;6;10;0.001
2000;6;11;0.001
2000;6;12;0.0
2000;6;13;0.001
2000;6;14;0.0
2000;6;15;0.0
2000;6;16;0.0
2000;6;17;0.0
2000;6;18;0.0
2000;6;19;0.0
2000;6;20;0.0
2000;6;21;0.0
2000;6;22;0.0
2000;6;23;0.0
2000;6;24;0.0
2000;6;25;0.0
2000;6;26;0.0
2000;6;27;0.0
2000;6;28;0.0
2000;6;29;0.0
2000;6;30;0.0
2000;7;1;0.0
2000;7;2;0.0
2000;7;3;0.0
2000;7;4;0.0
2000;7;5;0.0
2000;7;6;0.0
2000;7;7;0.0
2000;7;8;0.0
2000;7;9;0.0
2000;7;10;0.0
2000;7;11;0.0
2000;7;12;0.0
2000;7;13;0.0
2000;7;14;0.0
2000;7;15;0.0
2000;7;16;0.0
2000;7;17;0.0
2000;7;18;0.0
2000;7;19;0.0
2000;7;20;0.0
2000;7;21;0.0
2000;7;22;0.0
2000;7;23;0.0
2000;7;24;0.0
2000;7;25;0.0
2000;7;26;0.0
2000;7;27;0.0
2000;7;28;0.0
2000;7;29;0.0
2000;7;30;0.0
2000;7;31;0.0
2000;8;1;0.0
2000;8;2;0.0
2000;8;3;0.0
2000;8;4;0.0
2000;8;5;0.494
2000;8;6;
2000;8;7;
2000;8;8;
2000;8;9;
