YYYY;MM;DD;fsca_full_watershed
2000;2;24;60.461
2000;2;25;64.633
2000;2;26;64.135
2000;2;27;64.292
2000;2;28;64.137
2000;2;29;63.803
2000;3;1;64.047
2000;3;2;63.757
2000;3;3;66.262
2000;3;4;66.261
2000;3;5;65.982
2000;3;6;67.9
2000;3;7;68.781
2000;3;8;69.067
2000;3;9;69.325
2000;3;10;69.084
2000;3;11;69.599
2000;3;12;69.123
2000;3;13;68.787
2000;3;14;68.827
2000;3;15;68.488
2000;3;16;68.893
2000;3;17;61.492
2000;3;18;61.136
2000;3;19;61.131
2000;3;20;61.031
2000;3;21;60.956
2000;3;22;61.687
2000;3;23;74.816
2000;3;24;74.696
2000;3;25;74.474
2000;3;26;72.383
2000;3;27;71.748
2000;3;28;70.067
2000;3;29;67.905
2000;3;30;67.203
2000;3;31;66.904
2000;4;1;66.996
2000;4;2;66.203
2000;4;3;65.588
2000;4;4;65.556
2000;4;5;65.199
2000;4;6;64.85
2000;4;7;65.86
2000;4;8;
2000;4;9;66.768
2000;4;10;66.374
2000;4;11;66.998
2000;4;12;67.308
2000;4;13;67.128
2000;4;14;67.344
2000;4;15;67.73
2000;4;16;67.724
2000;4;17;67.468
2000;4;18;67.053
2000;4;19;66.569
2000;4;20;66.862
2000;4;21;66.254
2000;4;22;65.697
2000;4;23;65.725
2000;4;24;64.679
2000;4;25;64.683
2000;4;26;63.249
2000;4;27;63.356
2000;4;28;63.735
2000;4;29;65.674
2000;4;30;65.428
2000;5;1;65.976
2000;5;2;64.672
2000;5;3;64.738
2000;5;4;65.095
2000;5;5;58.341
2000;5;6;56.97
2000;5;7;57.561
2000;5;8;52.885
2000;5;9;51.995
2000;5;10;49.629
2000;5;11;49.562
2000;5;12;50.647
2000;5;13;48.468
2000;5;14;49.563
2000;5;15;46.725
2000;5;16;46.831
2000;5;17;46.73
2000;5;18;42.96
2000;5;19;44.417
2000;5;20;42.036
2000;5;21;42.205
2000;5;22;42.028
2000;5;23;41.973
2000;5;24;41.902
2000;5;25;40.525
2000;5;26;38.756
2000;5;27;37.821
2000;5;28;38.58
2000;5;29;38.515
2000;5;30;38.635
2000;5;31;38.292
2000;6;1;39.228
2000;6;2;37.448
2000;6;3;35.062
2000;6;4;35.914
2000;6;5;36.899
2000;6;6;32.534
2000;6;7;31.426
2000;6;8;31.202
2000;6;9;31.308
2000;6;10;30.048
2000;6;11;26.116
2000;6;12;23.96
2000;6;13;24.262
2000;6;14;24.561
2000;6;15;22.226
2000;6;16;22.377
2000;6;17;19.071
2000;6;18;16.932
2000;6;19;15.493
2000;6;20;13.997
2000;6;21;12.47
2000;6;22;12.242
2000;6;23;11.204
2000;6;24;11.862
2000;6;25;9.23
2000;6;26;7.404
2000;6;27;6.727
2000;6;28;6.279
2000;6;29;5.685
2000;6;30;5.307
2000;7;1;4.688
2000;7;2;4.353
2000;7;3;3.697
2000;7;4;3.363
2000;7;5;3.32
2000;7;6;2.787
2000;7;7;2.377
2000;7;8;1.8
2000;7;9;1.753
2000;7;10;1.444
2000;7;11;1.441
2000;7;12;1.444
2000;7;13;1.422
2000;7;14;1.271
2000;7;15;0.872
2000;7;16;0.965
2000;7;17;1.02
2000;7;18;0.062
2000;7;19;0.006
2000;7;20;0.0
2000;7;21;0.0
2000;7;22;0.0
2000;7;23;0.0
2000;7;24;0.0
2000;7;25;0.0
2000;7;26;0.0
2000;7;27;0.0
2000;7;28;0.0
2000;7;29;0.0
2000;7;30;0.0
2000;7;31;0.0
2000;8;1;0.0
2000;8;2;0.0
2000;8;3;0.0
2000;8;4;0.0
2000;8;5;0.261
2000;8;6;
2000;8;7;
2000;8;8;
2000;8;9;
2000;8;10;
2000;8;11;
2000;8;12;
2000;8;13;
2000;8;14;
2000;8;15;
2000;8;16;
2000;8;17;
2000;8;18;0.005
2000;8;19;0.026
2000;8;20;0.052
2000;8;21;0.037
2000;8;22;0.071
2000;8;23;0.077
2000;8;24;0.022
2000;8;25;0.111
2000;8;26;0.06
2000;8;27;0.139
2000;8;28;0.018
2000;8;29;0.005
2000;8;30;0.004
2000;8;31;0.011
2000;9;1;0.008
