YYYY;MM;DD;fsca_full_watershed
2000;2;24;67.347
2000;2;25;67.326
2000;2;26;66.611
2000;2;27;71.149
2000;2;28;71.034
2000;2;29;70.519
2000;3;1;71.39
2000;3;2;71.381
2000;3;3;71.89
2000;3;4;71.539
2000;3;5;72.192
2000;3;6;72.489
2000;3;7;72.69
2000;3;8;72.618
2000;3;9;71.98
2000;3;10;72.31
2000;3;11;71.508
2000;3;12;71.212
2000;3;13;70.893
2000;3;14;71.235
2000;3;15;71.158
2000;3;16;66.099
2000;3;17;65.286
2000;3;18;64.774
2000;3;19;61.141
2000;3;20;61.513
2000;3;21;61.733
2000;3;22;64.603
2000;3;23;85.008
2000;3;24;84.949
2000;3;25;85.109
2000;3;26;81.513
2000;3;27;79.27
2000;3;28;81.514
2000;3;29;80.677
2000;3;30;80.679
2000;3;31;79.637
2000;4;1;80.223
2000;4;2;81.627
2000;4;3;79.356
2000;4;4;79.38
2000;4;5;79.304
2000;4;6;80.044
2000;4;7;78.542
2000;4;8;
2000;4;9;77.976
2000;4;10;76.533
2000;4;11;77.714
2000;4;12;79.092
2000;4;13;80.223
2000;4;14;81.08
2000;4;15;81.079
2000;4;16;81.556
2000;4;17;81.788
2000;4;18;82.634
2000;4;19;82.433
2000;4;20;82.351
2000;4;21;82.5
2000;4;22;82.531
2000;4;23;82.916
2000;4;24;82.817
2000;4;25;82.821
2000;4;26;82.685
2000;4;27;82.904
2000;4;28;83.675
2000;4;29;85.967
2000;4;30;85.462
2000;5;1;84.533
2000;5;2;83.624
2000;5;3;84.541
2000;5;4;84.512
2000;5;5;73.631
2000;5;6;74.854
2000;5;7;84.81
2000;5;8;84.73
2000;5;9;84.682
2000;5;10;84.686
2000;5;11;84.492
2000;5;12;86.223
2000;5;13;84.243
2000;5;14;83.346
2000;5;15;83.471
2000;5;16;83.087
2000;5;17;83.069
2000;5;18;75.739
2000;5;19;73.175
2000;5;20;71.324
2000;5;21;70.935
2000;5;22;70.713
2000;5;23;70.736
2000;5;24;71.293
2000;5;25;64.077
2000;5;26;63.487
2000;5;27;60.397
2000;5;28;62.296
2000;5;29;62.122
2000;5;30;59.277
2000;5;31;53.42
2000;6;1;51.848
2000;6;2;50.432
2000;6;3;39.188
2000;6;4;39.577
2000;6;5;39.597
2000;6;6;36.921
2000;6;7;34.605
2000;6;8;22.639
2000;6;9;22.938
2000;6;10;22.559
2000;6;11;18.741
2000;6;12;15.658
2000;6;13;17.297
2000;6;14;19.19
2000;6;15;15.716
2000;6;16;14.843
2000;6;17;13.347
2000;6;18;12.752
2000;6;19;12.094
2000;6;20;11.901
2000;6;21;12.07
2000;6;22;11.938
2000;6;23;12.09
2000;6;24;12.01
2000;6;25;12.108
2000;6;26;11.91
2000;6;27;11.844
2000;6;28;11.769
2000;6;29;11.916
2000;6;30;12.022
2000;7;1;11.988
2000;7;2;11.313
2000;7;3;11.381
2000;7;4;11.927
2000;7;5;11.889
2000;7;6;10.847
2000;7;7;11.826
2000;7;8;11.982
2000;7;9;11.919
2000;7;10;11.712
2000;7;11;11.781
2000;7;12;11.807
2000;7;13;11.778
2000;7;14;11.763
2000;7;15;9.65
2000;7;16;10.381
2000;7;17;10.32
2000;7;18;11.865
2000;7;19;10.663
2000;7;20;10.743
2000;7;21;11.012
2000;7;22;10.961
2000;7;23;11.079
