YYYY;MM;DD;fsca_full_watershed
2000;2;24;65.192
2000;2;25;65.262
2000;2;26;65.313
2000;2;27;65.742
2000;2;28;65.745
2000;2;29;65.332
2000;3;1;69.597
2000;3;2;69.513
2000;3;3;69.318
2000;3;4;69.497
2000;3;5;70.533
2000;3;6;75.329
2000;3;7;76.155
2000;3;8;76.764
2000;3;9;77.462
2000;3;10;79.509
2000;3;11;76.887
2000;3;12;77.151
2000;3;13;77.177
2000;3;14;76.941
2000;3;15;77.081
2000;3;16;61.639
2000;3;17;64.058
2000;3;18;64.157
2000;3;19;64.723
2000;3;20;64.925
2000;3;21;64.823
2000;3;22;64.869
2000;3;23;76.105
2000;3;24;75.662
2000;3;25;75.97
2000;3;26;69.677
2000;3;27;66.18
2000;3;28;68.588
2000;3;29;67.369
2000;3;30;67.477
2000;3;31;67.254
2000;4;1;67.156
2000;4;2;68.217
2000;4;3;66.221
2000;4;4;66.143
2000;4;5;65.724
2000;4;6;65.54
2000;4;7;66.198
2000;4;8;
2000;4;9;65.06
2000;4;10;65.205
2000;4;11;65.176
2000;4;12;65.294
2000;4;13;65.188
2000;4;14;65.6
2000;4;15;65.254
2000;4;16;65.116
2000;4;17;64.853
2000;4;18;65.064
2000;4;19;64.787
2000;4;20;64.513
2000;4;21;64.334
2000;4;22;64.144
2000;4;23;64.291
2000;4;24;63.489
2000;4;25;63.189
2000;4;26;62.117
2000;4;27;61.527
2000;4;28;61.446
2000;4;29;60.934
2000;4;30;39.281
2000;5;1;41.024
2000;5;2;40.388
2000;5;3;42.753
2000;5;4;42.296
2000;5;5;41.342
2000;5;6;44.291
2000;5;7;50.262
2000;5;8;44.365
2000;5;9;44.768
2000;5;10;44.736
2000;5;11;44.967
2000;5;12;49.143
2000;5;13;47.894
2000;5;14;48.517
2000;5;15;47.536
2000;5;16;47.909
2000;5;17;47.983
2000;5;18;46.057
2000;5;19;46.012
2000;5;20;42.367
2000;5;21;43.339
2000;5;22;41.143
2000;5;23;39.132
2000;5;24;38.86
2000;5;25;36.714
2000;5;26;36.289
2000;5;27;35.377
2000;5;28;36.849
2000;5;29;37.0
2000;5;30;37.424
2000;5;31;35.759
2000;6;1;35.0
2000;6;2;36.995
2000;6;3;33.054
2000;6;4;32.111
2000;6;5;29.16
2000;6;6;29.23
2000;6;7;29.368
2000;6;8;26.71
2000;6;9;23.785
2000;6;10;21.563
2000;6;11;21.404
2000;6;12;20.557
2000;6;13;20.261
2000;6;14;17.118
2000;6;15;16.145
2000;6;16;14.605
2000;6;17;14.093
2000;6;18;11.641
2000;6;19;10.537
2000;6;20;10.138
2000;6;21;10.266
2000;6;22;9.494
2000;6;23;8.784
2000;6;24;8.223
2000;6;25;8.564
2000;6;26;7.243
2000;6;27;5.188
2000;6;28;4.861
2000;6;29;4.717
2000;6;30;4.692
2000;7;1;4.223
2000;7;2;4.389
2000;7;3;4.426
2000;7;4;2.75
2000;7;5;2.155
2000;7;6;2.064
2000;7;7;1.643
2000;7;8;1.734
2000;7;9;1.418
2000;7;10;1.471
2000;7;11;1.285
2000;7;12;1.276
2000;7;13;1.284
2000;7;14;1.289
2000;7;15;1.345
2000;7;16;2.677
2000;7;17;2.498
2000;7;18;2.655
2000;7;19;2.317
2000;7;20;0.862
2000;7;21;0.62
2000;7;22;0.582
2000;7;23;0.603
2000;7;24;0.587
2000;7;25;0.76
2000;7;26;0.826
2000;7;27;0.856
2000;7;28;0.885
2000;7;29;0.885
2000;7;30;0.882
2000;7;31;0.323
2000;8;1;1.011
2000;8;2;0.914
2000;8;3;0.912
2000;8;4;0.915
2000;8;5;0.912
2000;8;6;
2000;8;7;
2000;8;8;
2000;8;9;
2000;8;10;
2000;8;11;
2000;8;12;
2000;8;13;
2000;8;14;
2000;8;15;
2000;8;16;
2000;8;17;
2000;8;18;1.047
2000;8;19;1.259
2000;8;20;1.083
2000;8;21;1.133
2000;8;22;1.108
2000;8;23;0.93
2000;8;24;0.931
2000;8;25;1.045
2000;8;26;0.839
2000;8;27;0.953
2000;8;28;0.798
2000;8;29;0.861
2000;8;30;0.892
2000;8;31;0.789
2000;9;1;0.762
2000;9;2;0.763
2000;9;3;1.028
2000;9;4;1.017
2000;9;5;0.935
2000;9;6;1.219
2000;9;7;0.971
2000;9;8;1.167
2000;9;9;1.288
2000;9;10;1.275
2000;9;11;1.786
2000;9;12;3.234
2000;9;13;2.525
2000;9;14;2.684
2000;9;15;2.201
2000;9;16;2.423
2000;9;17;2.108
2000;9;18;2.306
2000;9;19;2.436
2000;9;20;2.283
2000;9;21;2.634
2000;9;22;2.408
2000;9;23;2.2
2000;9;24;1.917
2000;9;25;2.029
2000;9;26;2.815
